link,source_section,source_url,surrounding_text,download_link,file_extension,content_type,dataset_identifier,data_repository,dataset_webpage,title,id,description
41467_2018_6162_MOESM9_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 6,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM9_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM9,Supplementary Data 6
41467_2018_6162_MOESM10_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 7,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM10_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM10,Supplementary Data 7
41467_2018_6162_MOESM11_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 8,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM11_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM11,Supplementary Data 8
41467_2018_6162_MOESM12_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 9,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM12_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM12,Supplementary Data 9
41467_2018_6162_MOESM13_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 10,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM13_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM13,Supplementary Data 10
41467_2018_6162_MOESM14_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 11,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM14_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM14,Supplementary Data 11
41467_2018_6162_MOESM15_ESM.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141466,Supplementary Data 12,https://pmc.ncbi.nlm.nih.gov/articles/instance/6141466/bin/41467_2018_6162_MOESM15_ESM.xlsx,xlsx,local-data,,,,No Title,MOESM15,Supplementary Data 12
https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001366.v1.p1,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460863,,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001366.v1.p1,p1,,,,,,,
https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001366.v1.p1,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460863,,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001366.v1.p1,p1,,,,,,,
pone.0179170.s001.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460863,"S1 Table 
         
           Summary of potentially actionable genomic alterations. 
           Detailed information on potentially therapeutically actionable alterations identified in 12 SCLC tumors. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/5460863/bin/pone.0179170.s001.xlsx,xlsx,local-data,,,,Summary of potentially actionable genomic alterations.,pone.0179170.s001,Detailed information on potentially therapeutically actionable alterations identified in 12 SCLC tumors.
pone.0179170.s001.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460863,"S1 Table 
         
           Summary of potentially actionable genomic alterations. 
           Detailed information on potentially therapeutically actionable alterations identified in 12 SCLC tumors. 
           (XLSX) 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/5460863/bin/pone.0179170.s001.xlsx,xlsx,local-data,,,,Summary of potentially actionable genomic alterations.,pone.0179170.s001,Detailed information on potentially therapeutically actionable alterations identified in 12 SCLC tumors.
https://pmc.ncbi.nlm.nih.gov/articles/instance/4915822/bin/NIHMS793416-supplement-Supplemental_Tables.xls,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4915822,,https://pmc.ncbi.nlm.nih.gov/articles/instance/4915822/bin/NIHMS793416-supplement-Supplemental_Tables.xls,xls,,,,,,,
https://www.ncbi.nlm.nih.gov/sra?term=SRP052896,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,SRP052896,https://www.ncbi.nlm.nih.gov/sra?term=SRP052896,na,,,
https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001823.v1.p1,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,phs001823.v1.p1,https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001823.v1.p1,na,,,
https://depmap.org/portal/download/all/?releasename=DepMap+Public+19Q1,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,19Q1,https://depmap.org/portal/download/all/?releasename=DepMap+Public+19Q1,na,,,
https://depmap.org/portal/download/all/?releasename=DepMap+Public+18Q3,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,DepMap+Public+18Q3,https://depmap.org/portal/download/all/?releasename=DepMap+Public+18Q3,na,,,
https://depmap.org/portal/download/all/?releasename=CCLE+2019,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,CCLE2019,https://depmap.org/portal/download/all/?releasename=CCLE+2019,na,,,
https://data.broadinstitute.org/ccle_legacy_data/mRNA_expression/,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,,,data_link,CCLE Legacy Data,https://data.broadinstitute.org/ccle_legacy_data/mRNA_expression/,na,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s1_suppst1.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s1_suppst1.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s2_suppst2.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s2_suppst2.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s3_suppst3.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s3_suppst3.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s4_suppst4.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s4_suppst4.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s5_suppst5.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s5_suppst5.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s6_suppst6.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s6_suppst6.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s7_suppst7.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s7_suppst7.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s8_suppst8.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s8_suppst8.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s9_suppst9.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,,https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s9_suppst9.xlsx,xlsx,,,,,,,
ccr-23-2360_supplementary_table_s1_suppst1.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S1 
         
           Immunohistochemistry antibodies, protocols and evaluation criteria.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s1_suppst1.xlsx,xlsx,local-data,,,,No Title,No ID,"Immunohistochemistry antibodies, protocols and evaluation criteria."
ccr-23-2360_supplementary_table_s2_suppst2.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S2 
         
           Immunohistochemistry scoring table.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s2_suppst2.xlsx,xlsx,local-data,,,,No Title,No ID,Immunohistochemistry scoring table.
ccr-23-2360_supplementary_table_s3_suppst3.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S3 
         
           Clinical profiles and immunohistochemistry of SMARCA4-UT patients.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s3_suppst3.xlsx,xlsx,local-data,,,,No Title,No ID,Clinical profiles and immunohistochemistry of SMARCA4-UT patients.
ccr-23-2360_supplementary_table_s4_suppst4.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S4 
         
           Comparison of sequencing data between CCLE and UTSW.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s4_suppst4.xlsx,xlsx,local-data,,,,No Title,No ID,Comparison of sequencing data between CCLE and UTSW.
ccr-23-2360_supplementary_table_s5_suppst5.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S5 
         
           CCLE cell lines used in Figure 4 and Supplementary Figure S6A.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s5_suppst5.xlsx,xlsx,local-data,,,,No Title,No ID,CCLE cell lines used in Figure 4 and Supplementary Figure S6A.
ccr-23-2360_supplementary_table_s6_suppst6.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S6 
         
           List of cell lines from Figure 1D and their NE-score.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s6_suppst6.xlsx,xlsx,local-data,,,,No Title,No ID,List of cell lines from Figure 1D and their NE-score.
ccr-23-2360_supplementary_table_s7_suppst7.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S7 
         
           26 mutated genes unique to SCLC-Y cell lines.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s7_suppst7.xlsx,xlsx,local-data,,,,No Title,No ID,26 mutated genes unique to SCLC-Y cell lines.
ccr-23-2360_supplementary_table_s8_suppst8.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S8 
         
           Other mutations and copy number alterations associated with SCLC-Y.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s8_suppst8.xlsx,xlsx,local-data,,,,No Title,No ID,Other mutations and copy number alterations associated with SCLC-Y.
ccr-23-2360_supplementary_table_s9_suppst9.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S9 
         
           SMARCA4-UT cell lines and patient samples based on unsupervised hierarchical clustering using YAP1 signature genes.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s9_suppst9.xlsx,xlsx,local-data,,,,No Title,No ID,SMARCA4-UT cell lines and patient samples based on unsupervised hierarchical clustering using YAP1 signature genes.
ccr-23-2360_supplementary_table_s1_suppst1.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S1 
         
           Immunohistochemistry antibodies, protocols and evaluation criteria.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s1_suppst1.xlsx,xlsx,local-data,,,,No Title,No ID,"Immunohistochemistry antibodies, protocols and evaluation criteria."
ccr-23-2360_supplementary_table_s2_suppst2.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S2 
         
           Immunohistochemistry scoring table.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s2_suppst2.xlsx,xlsx,local-data,,,,No Title,No ID,Immunohistochemistry scoring table.
ccr-23-2360_supplementary_table_s3_suppst3.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S3 
         
           Clinical profiles and immunohistochemistry of SMARCA4-UT patients.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s3_suppst3.xlsx,xlsx,local-data,,,,No Title,No ID,Clinical profiles and immunohistochemistry of SMARCA4-UT patients.
ccr-23-2360_supplementary_table_s4_suppst4.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S4 
         
           Comparison of sequencing data between CCLE and UTSW.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s4_suppst4.xlsx,xlsx,local-data,,,,No Title,No ID,Comparison of sequencing data between CCLE and UTSW.
ccr-23-2360_supplementary_table_s5_suppst5.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S5 
         
           CCLE cell lines used in Figure 4 and Supplementary Figure S6A.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s5_suppst5.xlsx,xlsx,local-data,,,,No Title,No ID,CCLE cell lines used in Figure 4 and Supplementary Figure S6A.
ccr-23-2360_supplementary_table_s6_suppst6.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S6 
         
           List of cell lines from Figure 1D and their NE-score.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s6_suppst6.xlsx,xlsx,local-data,,,,No Title,No ID,List of cell lines from Figure 1D and their NE-score.
ccr-23-2360_supplementary_table_s7_suppst7.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S7 
         
           26 mutated genes unique to SCLC-Y cell lines.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s7_suppst7.xlsx,xlsx,local-data,,,,No Title,No ID,26 mutated genes unique to SCLC-Y cell lines.
ccr-23-2360_supplementary_table_s8_suppst8.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S8 
         
           Other mutations and copy number alterations associated with SCLC-Y.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s8_suppst8.xlsx,xlsx,local-data,,,,No Title,No ID,Other mutations and copy number alterations associated with SCLC-Y.
ccr-23-2360_supplementary_table_s9_suppst9.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061608,"Supplementary Table S9 
         
           SMARCA4-UT cell lines and patient samples based on unsupervised hierarchical clustering using YAP1 signature genes.",https://pmc.ncbi.nlm.nih.gov/articles/instance/11061608/bin/ccr-23-2360_supplementary_table_s9_suppst9.xlsx,xlsx,local-data,,,,No Title,No ID,SMARCA4-UT cell lines and patient samples based on unsupervised hierarchical clustering using YAP1 signature genes.
https://github.com/bszeitz/SCLC_proteomics,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,,,,data_link,PXD029805,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
https://github.com/bszeitz/SCLC_proteomics,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,,,,data_link,PXD029821,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
CTM2-12-e1060-s002.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s002.docx,docx,local-data,,,,No Title,ctm21060-supitem-0001,Supporting Information
CTM2-12-e1060-s003.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s003.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0002,Supporting Information
CTM2-12-e1060-s004.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s004.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0003,Supporting Information
CTM2-12-e1060-s001.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s001.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0004,Supporting Information
CTM2-12-e1060-s005.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s005.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0005,Supporting Information
CTM2-12-e1060-s002.docx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s002.docx,docx,local-data,,,,No Title,ctm21060-supitem-0001,Supporting Information
CTM2-12-e1060-s003.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s003.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0002,Supporting Information
CTM2-12-e1060-s004.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s004.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0003,Supporting Information
CTM2-12-e1060-s001.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s001.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0004,Supporting Information
CTM2-12-e1060-s005.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9506422,"Supporting Information 
         
         
           
             Click here for additional data file.",https://pmc.ncbi.nlm.nih.gov/articles/instance/9506422/bin/CTM2-12-e1060-s005.xlsx,xlsx,local-data,,,,No Title,ctm21060-supitem-0005,Supporting Information
pride:PXD030304,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
https://www.cancerrxgene.org/,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
https://doi.org/10.6084/m9.figshare.19345397,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,https://doi.org/10.6084/m9.figshare.19345397,na,,,
10.5281/zenodo.6563157,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,10.5281/zenodo.6563157,https://doi.org/10.5281/zenodo.6563157,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#sec4.1,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#mmc3,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,figsharehttps://doi.org/10.6084/m9.figshare.19345397,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#mmc3,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,ProteomeXchange Consortium via the PRIDE ( Perez-Riverol et al.,figsharehttps://doi.org/10.6084/m9.figshare.19345397,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#mmc3,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,2019 ) partner repository  https://www.cancerrxgene.org/,figsharehttps://doi.org/10.6084/m9.figshare.19345397,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#sec4.1,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,PXD030304,ProteomeXchangeConsortiumviathePRIDEpartnerrepository,na,,,
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775#sec4.1,data availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,,,,data_link,10.5281/zenodo.6563157,https://doi.org/10.5281/zenodo.6563157,na,,,
mmc2.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S1. Sample and data processing information, related to Figure 1",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc2.xlsx,xlsx,local-data,,,,"Table S1. Sample and data processing information, related to Figure 1",mmc2,No description
mmc3.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S2. Protein matrix, related to Figure 1",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc3.xlsx,xlsx,local-data,,,,"Table S2. Protein matrix, related to Figure 1",mmc3,No description
mmc4.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S3. Cell type-enriched proteins and the tissue type in which it was quantified, related to Figure 2",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc4.xlsx,xlsx,local-data,,,,"Table S3. Cell type-enriched proteins and the tissue type in which it was quantified, related to Figure 2",mmc4,No description
mmc5.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S4. Multi-omic analyses, related to Figure 3",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc5.xlsx,xlsx,local-data,,,,"Table S4. Multi-omic analyses, related to Figure 3",mmc5,No description
mmc6.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S5. Drug-protein and CRISPR-protein association analysis, related to Figures 4 and 5",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc6.xlsx,xlsx,local-data,,,,"Table S5. Drug-protein and CRISPR-protein association analysis, related to Figures 4 and 5",mmc6,No description
mmc2.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S1. Sample and data processing information, related to Figure 1",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc2.xlsx,xlsx,local-data,,,,"Table S1. Sample and data processing information, related to Figure 1",mmc2,No description
mmc3.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S2. Protein matrix, related to Figure 1",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc3.xlsx,xlsx,local-data,,,,"Table S2. Protein matrix, related to Figure 1",mmc3,No description
mmc4.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S3. Cell type-enriched proteins and the tissue type in which it was quantified, related to Figure 2",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc4.xlsx,xlsx,local-data,,,,"Table S3. Cell type-enriched proteins and the tissue type in which it was quantified, related to Figure 2",mmc4,No description
mmc5.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S4. Multi-omic analyses, related to Figure 3",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc5.xlsx,xlsx,local-data,,,,"Table S4. Multi-omic analyses, related to Figure 3",mmc5,No description
mmc6.xlsx,supplementary material,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9387775,"Table S5. Drug-protein and CRISPR-protein association analysis, related to Figures 4 and 5",https://pmc.ncbi.nlm.nih.gov/articles/instance/9387775/bin/mmc6.xlsx,xlsx,local-data,,,,"Table S5. Drug-protein and CRISPR-protein association analysis, related to Figures 4 and 5",mmc6,No description
https://www.nvbi.nlm.nih.gov/geo/,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7842382,,,,,,,,,,
https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE138474,data_availability,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7842382,,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE138474,cgi?acc=GSE138474,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/7339254/bin/NIHMS1569324-supplement-TS1.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339254,,https://pmc.ncbi.nlm.nih.gov/articles/instance/7339254/bin/NIHMS1569324-supplement-TS1.xlsx,xlsx,,,,,,,
https://pmc.ncbi.nlm.nih.gov/articles/instance/7339254/bin/NIHMS1569324-supplement-TS2.xlsx,supplementary_data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339254,,https://pmc.ncbi.nlm.nih.gov/articles/instance/7339254/bin/NIHMS1569324-supplement-TS2.xlsx,xlsx,,,,,,,
